chromosome,bp_min,bp_max,num_nodes,num_links,num_gendered_links,num_married,num_married_within_slice,num_married_ibd_links
12,63862202,65164470,9360,575,302,1246,1537,0
12,65164470,66342117,9151,545,284,1246,1507,0
12,66342117,67316709,8916,486,261,1246,1489,0
12,67316709,68205347,8106,399,221,1246,1340,0
12,68205347,68858870,7089,331,177,1246,1180,0
12,68858870,71390895,6750,249,136,1246,1116,0
12,71390895,73145371,5816,184,95,1246,945,0
12,73145371,76365640,7392,313,159,1246,1163,1
12,76365640,77409513,8715,639,328,1246,1422,1
12,77409513,78264512,9284,773,374,1246,1534,1
12,78264512,79379826,10243,1026,504,1246,1679,1
12,79379826,80530440,9694,927,463,1246,1599,1
12,80530440,82642084,9687,827,417,1246,1598,2
12,82642084,84152210,8844,586,295,1246,1457,2
12,84152210,88378166,7815,317,153,1246,1262,1
12,88378166,91336913,7887,261,125,1246,1252,2
12,91336913,92634325,7345,224,113,1246,1135,2
12,92634325,93599199,7278,229,122,1246,1151,2
12,93599199,94691556,7784,314,169,1246,1271,3
12,94691556,95534425,7461,324,170,1246,1236,3
12,95534425,96353106,7381,330,173,1246,1243,3
12,96353106,98238923,8098,410,204,1246,1354,3
12,98238923,99278931,7116,325,164,1246,1150,3
12,99278931,101293477,8135,430,217,1246,1322,3
12,101293477,102355832,8586,516,265,1246,1391,3
12,102355832,103431163,8302,500,260,1246,1346,2
12,103431163,104663135,8269,482,254,1246,1349,2
12,104663135,106038330,9699,844,442,1246,1580,1
12,106038330,106549351,10904,1344,709,1246,1792,1
12,106549351,107009047,11060,1409,750,1246,1820,1
12,107009047,108540290,11226,1342,727,1246,1839,0
12,108540290,109431199,10103,970,530,1246,1664,1
12,109431199,111171026,10772,2046,1071,1246,1776,2
12,111171026,111207445,10105,1966,1026,1246,1668,2
12,111207445,112868826,10947,3288,1706,1246,1810,3
12,112868826,113766969,10922,3290,1701,1246,1793,3
12,113766969,114610142,8690,1981,1033,1246,1423,2
12,114610142,115583800,6622,282,147,1246,1098,0
12,115583800,116673596,6187,225,117,1246,1036,0
12,116673596,117684780,6984,302,150,1246,1159,1
12,117684780,118132999,7202,327,159,1246,1202,1
12,118132999,118572898,7556,368,180,1246,1250,1
12,118572898,119678572,7922,377,191,1246,1326,0
12,119678572,120288042,7343,320,164,1246,1222,0
12,120288042,123632276,7509,321,168,1246,1248,0
12,123632276,125063136,6945,255,129,1246,1151,0
12,125063136,125540106,7619,351,162,1246,1262,0
12,125540106,125997185,9208,680,307,1246,1515,0
12,125997185,126381296,9805,946,450,1246,1644,0
12,126381296,126878708,10526,1188,570,1246,1766,1
12,126878708,127425450,10000,994,477,1246,1660,1
12,127425450,127835986,9170,662,312,1246,1511,2
12,127835986,128194814,7135,265,126,1246,1185,2
12,128194814,128646356,6927,237,114,1246,1147,2
12,128646356,128941462,7422,274,132,1246,1221,1
12,128941462,129147060,7430,312,147,1246,1233,1
12,129147060,129347891,8057,371,180,1246,1333,1
12,129347891,129684708,8645,429,215,1246,1411,0
12,129684708,130093883,9079,494,262,1246,1438,1
12,130093883,130338156,8595,410,223,1246,1381,1
12,130338156,130646060,7834,323,183,1246,1256,1
12,130646060,131022595,7056,254,132,1246,1118,0
12,131022595,131501738,6844,258,136,1246,1116,0
12,131501738,132195858,5997,240,126,1246,999,0
12,132195858,133411891,5193,208,109,1246,874,0
13,19058717,22138209,11223,2873,1485,1246,1822,1
13,22138209,22311036,11521,2967,1532,1246,1875,1
13,22311036,22311635,11521,2967,1532,1246,1875,1
13,22311635,22484815,11654,2981,1537,1246,1894,1
13,22484815,22665146,9887,1684,861,1246,1619,1
13,22665146,23241969,6439,211,90,1246,1039,1
13,23241969,24081255,6517,202,88,1246,1058,2
13,24081255,24648671,7198,284,129,1246,1181,3
13,24648671,25022605,9447,789,392,1246,1551,3
13,25022605,25556102,9981,1000,507,1246,1631,3
13,25556102,26057982,10143,999,502,1246,1655,3
13,26057982,26064148,8284,601,302,1246,1376,2
13,26064148,26611296,8800,643,321,1246,1457,2
13,26611296,27562762,7770,302,152,1246,1259,2
13,27562762,27563355,6184,203,99,1246,1014,1
13,27563355,28310246,7358,352,170,1246,1220,2
13,28310246,28704081,8195,425,211,1246,1333,2
13,28704081,29391218,8615,461,231,1246,1401,2
13,29391218,30243399,9778,775,395,1246,1593,2
13,30243399,30793193,9895,814,414,1246,1602,1
13,30793193,31116113,9601,789,398,1246,1558,1
13,31116113,31605876,9082,576,304,1246,1483,1
13,31605876,32592791,8392,341,171,1246,1372,1
13,32592791,33249466,7692,274,132,1246,1267,1
13,33249466,34888768,8660,382,189,1246,1432,1
13,34888768,35886675,7418,291,143,1246,1215,1
13,35886675,37130784,7964,316,161,1246,1280,1
13,37130784,37921102,10575,1564,796,1246,1725,1
13,37921102,38675513,10973,1676,847,1246,1790,1
13,38675513,39428749,11155,1736,868,1246,1833,1
13,39428749,40613009,9218,553,260,1246,1508,1
13,40613009,41012161,7525,288,128,1246,1227,0
13,41012161,43121473,7686,286,138,1246,1246,1
13,43121473,43135131,6460,224,107,1246,1044,1
13,43135131,44062639,9004,530,259,1246,1479,1
13,44062639,44708720,8810,535,269,1246,1463,1
13,44708720,45637671,8407,494,250,1246,1379,1
13,45637671,47075661,7460,316,159,1246,1247,2
13,47075661,49046327,7388,317,150,1246,1219,2
13,49046327,51143351,7947,380,179,1246,1349,2
13,51143351,51827606,7927,366,172,1246,1323,1
13,51827606,54877539,7288,297,136,1246,1206,1
13,54877539,60810123,5870,182,87,1246,958,1
13,60810123,62754339,5839,173,89,1246,956,1
13,62754339,66439534,6866,215,110,1246,1129,1
13,66439534,68796628,7125,233,117,1246,1188,1
13,68796628,71474990,7824,280,133,1246,1285,1
13,71474990,72341727,7631,284,138,1246,1269,1
13,72341727,73127221,8839,406,188,1246,1475,2
13,73127221,74157917,8356,376,169,1246,1380,2
13,74157917,74544544,8011,326,147,1246,1316,1
13,74544544,75608758,7888,289,131,1246,1268,1
13,75608758,76811050,7771,282,134,1246,1222,1
13,76811050,78942422,8396,347,174,1246,1347,0
13,78942422,79927158,8103,344,178,1246,1303,0
13,79927158,81848721,7855,346,183,1246,1281,0
13,81848721,84809425,7413,294,153,1246,1202,0
13,84809425,88746510,7840,333,163,1246,1274,1
13,88746510,90734223,7395,288,142,1246,1194,1
13,90734223,92381506,8047,344,162,1246,1311,1
13,92381506,93742024,7826,344,161,1246,1282,0
13,93742024,94955922,8936,482,235,1246,1493,0
13,94955922,95477559,8674,458,226,1246,1438,0
13,95477559,95997541,8911,469,237,1246,1495,0
13,95997541,98035266,8380,382,197,1246,1381,0
13,98035266,98832895,7653,305,161,1246,1264,0
13,98832895,99692922,8214,364,199,1246,1384,0
13,99692922,100571075,7449,294,164,1246,1253,0
13,100571075,101672045,7560,320,177,1246,1273,0
13,101672045,102645992,7112,264,146,1246,1166,0
13,102645992,103978050,8384,437,221,1246,1383,0
13,103978050,104634548,10127,899,460,1246,1663,0
13,104634548,105063607,9844,881,453,1246,1615,0
13,105063607,105485743,9862,860,448,1246,1623,0
13,105485743,106100573,8159,393,195,1246,1345,0
13,106100573,106446477,6756,246,124,1246,1099,0
13,106446477,107000655,7132,257,135,1246,1138,0
13,107000655,107770720,8312,367,191,1246,1346,0
13,107770720,108090117,9591,711,374,1246,1553,1
13,108090117,108351805,9436,711,368,1246,1539,2
13,108351805,108932117,9179,677,348,1246,1514,2
13,108932117,109740290,7148,271,127,1246,1177,2
13,109740290,109744284,5511,175,84,1246,932,1
13,109744284,110470341,6411,209,98,1246,1066,1
13,110470341,110898130,6686,222,105,1246,1097,1
13,110898130,111340075,8780,507,255,1246,1410,0
13,111340075,111768552,9312,646,320,1246,1513,0
13,111768552,112293846,9401,658,331,1246,1531,0
13,112293846,112852673,9893,657,344,1246,1601,0
13,112852673,113199759,8243,382,195,1246,1339,0
13,113199759,113718812,9087,489,245,1246,1457,0
13,113718812,114255293,7709,338,170,1246,1233,0
14,19004211,20538585,14476,28077,14009,1246,2345,10
14,20538585,20694602,14704,29580,14765,1246,2379,11
14,20694602,20850434,14739,29667,14808,1246,2383,11
14,20850434,21007740,13953,9980,4970,1246,2255,2
14,21007740,21163686,10435,964,496,1246,1707,0
14,21163686,21321161,9605,736,367,1246,1556,0
14,21321161,21658861,10471,877,440,1246,1690,0
14,21658861,21879611,9875,1158,587,1246,1592,0
14,21879611,22101409,9931,1141,578,1246,1585,0
14,22101409,22786215,9207,1014,512,1246,1483,0
14,22786215,23774161,6673,251,128,1246,1082,0
14,23774161,24111531,6104,215,114,1246,977,0
14,24111531,24828046,6359,244,132,1246,1011,0
14,24828046,26081154,6713,246,130,1246,1049,0
14,26081154,26639812,7341,287,145,1246,1153,0
14,26639812,27430461,6878,249,124,1246,1080,0
14,27430461,29819474,7467,289,147,1246,1174,1
14,29819474,31085525,9736,1022,510,1246,1564,1
14,31085525,31522068,11502,2173,1061,1246,1889,1
14,31522068,32422346,11933,2360,1162,1246,1939,1
14,32422346,32928634,11179,1831,897,1246,1816,1
14,32928634,33362930,9822,861,431,1246,1582,1
14,33362930,33796939,8178,353,173,1246,1292,0
14,33796939,34205078,7159,231,117,1246,1135,0
14,34205078,34730104,6816,218,112,1246,1091,0
14,34730104,36352323,7162,287,144,1246,1172,0
14,36352323,37324789,8119,414,207,1246,1342,0
14,37324789,38279008,7933,438,212,1246,1310,0
14,38279008,40541386,7986,431,205,1246,1323,0
14,40541386,44911263,6921,293,144,1246,1111,0
14,44911263,48653848,6092,177,80,1246,971,0
14,48653848,50754969,6767,225,107,1246,1087,0
14,50754969,51756882,7099,236,111,1246,1146,0
14,51756882,53467860,8919,501,245,1246,1456,0
14,53467860,54469737,10154,907,439,1246,1663,0
14,54469737,55073972,10133,911,446,1246,1651,0
14,55073972,55884615,10613,1027,502,1246,1728,1
14,55884615,56831820,10174,913,442,1246,1674,1
14,56831820,57454032,9240,594,304,1246,1516,1
14,57454032,58598811,7940,384,206,1246,1303,1
14,58598811,61439505,7043,284,150,1246,1154,1
14,61439505,62962210,7864,382,198,1246,1279,0
14,62962210,64637147,9328,647,316,1246,1492,0
14,64637147,65735357,9528,685,340,1246,1537,0
14,65735357,67926324,9115,611,293,1246,1464,0
14,67926324,69647494,7880,373,187,1246,1295,0
14,69647494,71421347,7622,303,153,1246,1266,0
14,71421347,72874858,7179,283,138,1246,1187,0
14,72874858,74047852,7634,317,157,1246,1265,0
14,74047852,75822834,8094,346,184,1246,1325,1
14,75822834,76678796,7737,338,190,1246,1247,2
14,76678796,77312866,8154,348,183,1246,1290,2
14,77312866,78693608,8786,411,208,1246,1427,2
14,78693608,79558260,8077,336,167,1246,1311,2
14,79558260,81611425,7965,305,152,1246,1295,2
14,81611425,83652146,6636,207,114,1246,1084,2
14,83652146,86381187,6565,194,104,1246,1013,2
14,86381187,87493043,6956,241,131,1246,1091,2
14,87493043,89282824,9243,603,315,1246,1455,2
14,89282824,89650110,9580,881,446,1246,1505,2
14,89650110,89957911,10137,1148,570,1246,1616,1
14,89957911,90444872,9394,933,468,1246,1508,1
14,90444872,91054072,8898,773,405,1246,1439,1
14,91054072,92218977,8138,445,236,1246,1301,1
14,92218977,93273992,7881,314,162,1246,1277,0
14,93273992,94218148,7587,329,163,1246,1228,0
14,94218148,94862557,8011,358,176,1246,1300,0
14,94862557,95396477,8445,397,186,1246,1375,0
14,95396477,95792626,7147,250,123,1246,1154,0
14,95792626,96306550,7795,294,148,1246,1255,0
14,96306550,97000340,8004,316,156,1246,1300,0
14,97000340,97533290,7088,266,135,1246,1157,0
14,97533290,98360266,9422,606,298,1246,1526,1
14,98360266,99159419,9323,661,330,1246,1531,1
14,99159419,99518276,9606,724,368,1246,1584,1
14,99518276,99866839,11195,1323,653,1246,1831,0
14,99866839,100219398,10594,1121,550,1246,1732,0
14,100219398,100826411,10045,1000,487,1246,1656,0
14,100826411,101570702,9181,633,302,1246,1512,0
14,101570702,102066023,13680,11184,5621,1246,2202,3
14,102066023,102566642,14189,13512,6805,1246,2280,4
14,102566642,103060699,14213,13534,6815,1246,2288,4
14,103060699,104406792,13676,9374,4742,1246,2194,3
14,104406792,105857289,8431,886,465,1246,1400,0
15,20010553,24619900,15406,191039,95441,1246,2454,42
15,24619900,24794887,15426,214092,106807,1246,2456,43
15,24794887,24965831,15428,214207,106857,1246,2456,43
15,24965831,25164594,15373,149026,74273,1246,2451,36
15,25164594,25717889,11890,2849,1422,1246,1945,4
15,25717889,26274113,10571,1034,515,1246,1775,3
15,26274113,26579691,8417,473,247,1246,1437,3
15,26579691,27084656,8534,493,269,1246,1460,3
15,27084656,27532716,9804,1258,637,1246,1663,4
15,27532716,27798781,10031,6290,3178,1246,1704,5
15,27798781,28281765,15058,452273,226317,1246,2430,113
15,28281765,28924405,15168,547078,273586,1246,2438,139
15,28924405,29218100,15165,546899,273498,1246,2437,139
15,29218100,29384362,15051,532948,266484,1246,2427,135
15,29384362,29994309,13939,75820,37868,1246,2289,22
15,29994309,31553742,9883,2118,1068,1246,1622,1
15,31553742,31693162,10108,2277,1149,1246,1646,2
15,31693162,32911356,10928,2414,1215,1246,1781,2
15,32911356,33373464,10338,1473,744,1246,1701,2
15,33373464,33426767,8254,434,214,1246,1363,1
15,33426767,33750403,9328,579,289,1246,1535,1
15,33750403,34306124,9246,543,272,1246,1520,1
15,34306124,34307794,7985,403,207,1246,1313,1
15,34307794,34990478,8851,507,260,1246,1464,1
15,34990478,35747745,8579,455,234,1246,1401,1
15,35747745,36647375,8486,387,208,1246,1380,1
15,36647375,37503883,7220,229,130,1246,1152,1
15,37503883,38439417,6899,231,127,1246,1122,1
15,38439417,39344759,10522,2173,1101,1246,1681,2
15,39344759,39805571,10836,2948,1489,1246,1751,2
15,39805571,40284802,10694,2953,1486,1246,1742,2
15,40284802,45142419,10739,2263,1133,1246,1748,2
15,45142419,46798405,7188,302,159,1246,1147,1
15,46798405,48252121,8609,479,246,1246,1385,1
15,48252121,49184681,8771,555,294,1246,1430,1
15,49184681,51341867,8928,550,285,1246,1441,1
15,51341867,53470285,8831,530,267,1246,1433,1
15,53470285,54858716,7783,334,158,1246,1290,1
15,54858716,57019841,7341,289,132,1246,1223,1
15,57019841,58200033,7945,341,159,1246,1321,1
15,58200033,58803225,9260,780,380,1246,1555,1
15,58803225,59005661,10096,1361,666,1246,1699,1
15,59005661,59929846,10191,1364,670,1246,1707,1
15,59929846,59933789,8588,990,492,1246,1442,1
15,59933789,60878217,9182,1029,512,1246,1534,1
15,60878217,61620972,7662,295,138,1246,1257,1
15,61620972,61622790,6277,193,85,1246,1023,1
15,61622790,62677348,7012,227,102,1246,1140,1
15,62677348,63884974,7398,267,126,1246,1209,1
15,63884974,63905610,6039,189,93,1246,1000,0
15,63905610,66450011,7573,300,152,1246,1223,1
15,66450011,67446733,9571,645,342,1246,1550,2
15,67446733,67447452,8777,572,306,1246,1415,2
15,67447452,68291968,9424,744,392,1246,1518,2
15,68291968,68945925,10013,822,431,1246,1599,2
15,68945925,70024982,9486,704,370,1246,1501,2
15,70024982,70365762,8283,397,213,1246,1327,1
15,70365762,70871818,8549,413,207,1246,1377,1
15,70871818,72291684,9405,560,277,1246,1547,1
15,72291684,74257174,8932,577,273,1246,1473,1
15,74257174,77052848,8732,549,262,1246,1420,1
15,77052848,79252497,7965,431,226,1246,1291,1
15,79252497,79979129,9042,632,327,1246,1495,1
15,79979129,80723437,8787,614,318,1246,1435,1
15,80723437,81730065,10148,841,434,1246,1653,2
15,81730065,83213963,8663,488,262,1246,1423,2
15,83213963,86469768,8976,505,263,1246,1464,2
15,86469768,86630165,7421,313,171,1246,1205,2
15,86630165,87359463,7682,314,176,1246,1253,2
15,87359463,88323061,7733,284,149,1246,1274,1
15,88323061,89223152,6969,240,125,1246,1134,1
15,89223152,90011118,6674,208,108,1246,1060,0
15,90011118,90014945,5262,150,82,1246,836,0
15,90014945,91198415,6472,208,109,1246,1027,0
15,91198415,91822769,6390,203,109,1246,1018,0
15,91822769,92522306,8211,477,242,1246,1321,0
15,92522306,92877107,9648,1614,824,1246,1570,0
15,92877107,93244890,9992,1749,881,1246,1647,0
15,93244890,93598133,9532,1662,835,1246,1566,0
15,93598133,93964151,9183,797,403,1246,1524,1
15,93964151,94318969,7496,369,193,1246,1243,1
15,94318969,94767385,8058,408,215,1246,1332,1
15,94767385,94907688,8128,401,208,1246,1335,0
15,94907688,95647072,9163,548,290,1246,1503,0
15,95647072,95916849,9930,1006,509,1246,1595,0
15,95916849,96154299,10229,1174,596,1246,1666,0
15,96154299,96591409,9629,1057,532,1246,1568,0
15,96591409,97148790,9046,743,367,1246,1467,0
15,97148790,97697381,7748,334,166,1246,1222,0
15,97697381,98097687,8489,438,212,1246,1355,0
15,98097687,98412069,8453,426,202,1246,1358,0
15,98412069,98414678,7834,379,188,1246,1248,0
15,98414678,98750737,8943,470,231,1246,1443,0
15,98750737,99186979,10562,986,478,1246,1695,0
15,99186979,99592714,10426,1046,511,1246,1677,0
15,99592714,99874245,10371,1075,525,1246,1682,0
15,99874245,99883672,9389,847,416,1246,1514,0
15,99883672,100536029,9880,863,425,1246,1600,0
15,100536029,101171367,7119,288,143,1246,1168,0
15,101171367,101824578,5297,147,71,1246,878,0
16,84943,722997,4139,130,65,1246,701,0
16,722997,1240358,8152,503,249,1246,1345,1
16,1240358,1740058,10467,1306,671,1246,1671,2
16,1740058,2257105,10957,1457,754,1246,1758,2
16,2257105,2853408,10687,1370,710,1246,1705,2
16,2853408,2854350,8734,679,359,1246,1394,1
16,2854350,3872303,9577,757,403,1246,1545,1
16,3872303,4649366,7364,308,163,1246,1206,1
16,4649366,5443044,6635,235,118,1246,1094,1
16,5443044,6089142,7757,359,193,1246,1254,3
16,6089142,6299235,7316,333,182,1246,1191,3
16,6299235,6622870,7620,356,192,1246,1227,3
16,6622870,6624363,6597,259,136,1246,1055,2
16,6624363,7384352,8506,433,223,1246,1374,2
16,7384352,7792414,9003,538,273,1246,1462,1
16,7792414,8153363,9003,526,260,1246,1466,1
16,8153363,8594922,8535,445,215,1246,1397,1
16,8594922,9615315,8554,501,247,1246,1429,3
16,9615315,10405945,7776,421,202,1246,1311,3
16,10405945,10717490,7359,401,197,1246,1233,2
16,10717490,11882369,6960,304,140,1246,1171,1
16,11882369,12969056,7873,423,191,1246,1318,0
16,12969056,13539622,9166,678,332,1246,1522,1
16,13539622,14122388,10029,819,408,1246,1662,1
16,14122388,14975292,9234,642,336,1246,1529,1
16,14975292,16832271,8788,599,312,1246,1441,0
16,16832271,17540396,7461,473,250,1246,1216,0
16,17540396,17558435,6477,410,213,1246,1045,0
16,17558435,18607586,7022,455,232,1246,1151,0
16,18607586,19230827,7025,453,229,1246,1154,0
16,19230827,19249719,5232,171,85,1246,859,0
16,19249719,20613990,8993,921,475,1246,1484,0
16,20613990,21839340,8762,920,472,1246,1454,0
16,21839340,23020065,9065,942,486,1246,1512,0
16,23020065,23189131,6727,327,156,1246,1109,0
16,23189131,24073806,7730,395,196,1246,1295,0
16,24073806,24770856,6904,278,147,1246,1158,0
16,24770856,25812623,7282,304,171,1246,1201,0
16,25812623,26517647,6746,277,143,1246,1112,0
16,26517647,27028924,6494,254,126,1246,1067,0
16,27028924,28825605,8599,514,251,1246,1419,0
16,28825605,29960593,9106,770,367,1246,1517,1
16,29960593,30059960,8966,758,365,1246,1498,1
16,30059960,46438391,9695,815,400,1246,1589,1
16,46438391,49515587,9547,762,368,1246,1546,1
16,49515587,49708845,7216,289,133,1246,1171,0
16,49708845,50871076,8455,375,178,1246,1356,0
16,50871076,51347144,8793,413,214,1246,1394,0
16,51347144,52300849,10285,836,407,1246,1649,0
16,52300849,52908467,10336,923,463,1246,1657,0
16,52908467,53496181,9606,834,418,1246,1548,0
16,53496181,54410447,8732,557,280,1246,1401,0
16,54410447,55183901,6929,234,128,1246,1091,0
16,55183901,55721346,6876,221,117,1246,1095,0
16,55721346,55728081,6529,209,110,1246,1037,0
16,55728081,56847750,7481,265,138,1246,1182,0
16,56847750,57575812,7345,260,132,1246,1151,0
16,57575812,58397153,8097,327,162,1246,1281,0
16,58397153,59636396,10007,841,399,1246,1628,0
16,59636396,59638393,9580,806,381,1246,1560,0
16,59638393,60158172,10406,966,466,1246,1691,0
16,60158172,61107758,10165,919,441,1246,1647,0
16,61107758,63293901,9295,628,313,1246,1498,0
16,63293901,64845852,6542,219,112,1246,1065,0
16,64845852,64847540,5539,175,90,1246,894,0
16,64847540,66536257,7221,288,149,1246,1185,0
16,66536257,69646122,7272,306,155,1246,1191,0
16,69646122,69660656,6546,246,121,1246,1079,0
16,69660656,72380784,7778,337,165,1246,1277,0
16,72380784,73462329,7606,353,180,1246,1256,0
16,73462329,73475106,6380,250,127,1246,1046,0
16,73475106,74118168,7208,289,144,1246,1179,0
16,74118168,75983216,7236,280,138,1246,1155,0
16,75983216,75989389,6074,200,96,1246,970,0
16,75989389,77389762,6889,240,114,1246,1128,0
16,77389762,77971679,6762,188,99,1246,1090,0
16,77971679,78930530,6936,203,107,1246,1107,0
16,78930530,79053610,7499,270,136,1246,1226,0
16,79053610,79381028,7617,300,150,1246,1238,0
16,79381028,80054665,9277,605,307,1246,1538,1
16,80054665,80605149,8668,557,289,1246,1404,1
16,80605149,81140155,8548,547,284,1246,1389,1
16,81140155,81687543,9257,568,298,1246,1515,2
16,81687543,82109291,8489,467,234,1246,1392,2
16,82109291,82544746,8828,534,269,1246,1442,2
16,82544746,82966013,9110,547,282,1246,1499,2
16,82966013,83325633,10018,949,492,1246,1675,1
16,83325633,83677164,9596,925,478,1246,1635,1
16,83677164,84028088,9457,913,466,1246,1599,1
16,84028088,84380593,8777,620,312,1246,1482,1
16,84380593,84735081,7168,250,124,1246,1168,1
16,84735081,85200861,6168,174,86,1246,983,1
16,85200861,85632542,5999,146,73,1246,961,1
16,85632542,86063192,5670,151,69,1246,909,1
16,86063192,86519043,6012,161,78,1246,964,0
16,86519043,86896940,7182,305,141,1246,1196,1
16,86896940,87262201,8006,425,193,1246,1328,2
16,87262201,87900991,8146,445,207,1246,1373,2
16,87900991,88614310,7470,393,189,1246,1247,2
16,88614310,89669641,5253,195,96,1246,877,1
17,3587,793117,4636,151,77,1246,785,0
17,793117,1060030,6701,361,189,1246,1114,2
17,1060030,1477522,8462,645,317,1246,1401,2
17,1477522,1727778,8840,702,344,1246,1459,2
17,1727778,2537214,8245,586,285,1246,1352,2
17,2537214,2664079,6617,335,167,1246,1085,1
17,2664079,3202955,7213,356,176,1246,1186,1
17,3202955,3709375,6090,213,97,1246,999,1
17,3709375,3714058,5247,170,80,1246,842,1
17,3714058,4553333,8094,427,214,1246,1309,1
17,4553333,5389114,9263,826,410,1246,1496,2
17,5389114,5776105,9675,889,445,1246,1576,2
17,5776105,5982293,9332,834,430,1246,1523,3
17,5982293,6584281,9021,541,285,1246,1491,3
17,6584281,6801865,7970,438,227,1246,1325,3
17,6801865,7462969,8519,470,244,1246,1412,3
17,7462969,8607628,9066,632,313,1246,1496,2
17,8607628,8929721,8481,587,301,1246,1414,3
17,8929721,9288049,9007,666,347,1246,1499,3
17,9288049,9569665,8227,551,289,1246,1360,3
17,9569665,9840707,8030,382,196,1246,1308,3
17,9840707,9843565,5860,192,96,1246,952,2
17,9843565,10154348,7284,278,141,1246,1205,2
17,10154348,10687892,6958,249,126,1246,1138,2
17,10687892,11477956,7805,307,163,1246,1247,2
17,11477956,11786291,6964,256,133,1246,1105,1
17,11786291,12625578,7818,348,171,1246,1278,1
17,12625578,13150209,7861,428,209,1246,1305,1
17,13150209,13481587,8190,456,214,1246,1356,1
17,13481587,13793253,8313,460,211,1246,1354,0
17,13793253,13793887,6668,254,122,1246,1087,0
17,13793887,14254423,7747,329,153,1246,1259,1
17,14254423,14573624,7164,256,121,1246,1146,1
17,14573624,14574329,6364,197,92,1246,1014,1
17,14574329,15246657,8805,476,239,1246,1434,1
17,15246657,15896155,8957,540,262,1246,1480,0
17,15896155,17249887,8985,552,276,1246,1502,0
17,17249887,19158086,8232,373,186,1246,1353,0
17,19158086,22252439,9125,598,313,1246,1495,1
17,22252439,26110757,8578,547,286,1246,1395,1
17,26110757,26379276,8557,566,296,1246,1390,1
17,26379276,29784258,9536,723,372,1246,1552,1
17,29784258,30567339,9057,620,319,1246,1468,0
17,30567339,31578760,9707,668,343,1246,1560,0
17,31578760,32016424,9598,560,283,1246,1531,2
17,32016424,32350927,9902,620,295,1246,1557,2
17,32350927,32696944,9547,568,257,1246,1510,2
17,32696944,33387038,9385,548,242,1246,1487,2
17,33387038,34534918,8152,376,170,1246,1285,2
17,34534918,35309354,7542,330,162,1246,1215,2
17,35309354,35385184,6178,258,128,1246,1000,2
17,35385184,36514648,7544,350,180,1246,1232,2
17,36514648,37767323,8383,468,241,1246,1361,1
17,37767323,39366228,8917,518,258,1246,1464,1
17,39366228,40626037,8894,542,253,1246,1469,1
17,40626037,40626607,7662,365,159,1246,1257,1
17,40626607,43018561,8209,388,172,1246,1340,1
17,43018561,45925890,7488,267,123,1246,1215,1
17,45925890,45929202,5329,111,55,1246,843,0
17,45929202,47967490,6745,190,90,1246,1083,0
17,47967490,48458184,7252,241,122,1246,1167,0
17,48458184,49363285,7179,245,121,1246,1146,0
17,49363285,52050554,8173,328,164,1246,1306,1
17,52050554,53414674,9412,799,385,1246,1532,1
17,53414674,53937324,10946,1611,789,1246,1777,1
17,53937324,54468281,10918,1615,794,1246,1769,1
17,54468281,54980981,10532,1536,762,1246,1706,0
17,54980981,55600270,7235,288,145,1246,1182,1
17,55600270,57458347,6330,184,95,1246,1021,1
17,57458347,59610052,7950,358,174,1246,1299,2
17,59610052,60680468,7916,402,200,1246,1269,1
17,60680468,60683503,7307,367,181,1246,1178,1
17,60683503,62464705,8079,423,214,1246,1305,1
17,62464705,64100610,8662,482,235,1246,1404,1
17,64100610,64113358,6839,304,141,1246,1122,1
17,64113358,64864971,7753,358,164,1246,1281,1
17,64864971,65597346,8196,380,174,1246,1360,1
17,65597346,66518306,7910,327,147,1246,1286,0
17,66518306,67481954,8859,515,237,1246,1452,0
17,67481954,68198835,8878,581,281,1246,1472,1
17,68198835,68938167,8681,574,281,1246,1441,1
17,68938167,70014161,8322,484,242,1246,1375,1
17,70014161,70888175,7439,305,149,1246,1223,1
17,70888175,71162892,6373,201,86,1246,1054,1
17,71162892,71702665,7254,276,136,1246,1232,2
17,71702665,72019255,7589,300,142,1246,1273,1
17,72019255,72163868,7196,276,137,1246,1205,1
17,72163868,72178248,6449,226,111,1246,1077,1
17,72178248,73567646,8229,344,167,1246,1377,1
17,73567646,74519300,7647,289,148,1246,1261,2
17,74519300,74983146,8189,337,174,1246,1369,1
17,74983146,75445921,7816,337,169,1246,1296,1
17,75445921,75756779,7441,297,149,1246,1236,1
17,75756779,76477737,8453,510,263,1246,1400,1
17,76477737,76849098,8286,477,252,1246,1365,1
17,76849098,77182206,8347,470,256,1246,1357,1
17,77182206,77410859,10060,791,388,1246,1696,1
17,77410859,77631075,9984,783,365,1246,1699,1
17,77631075,77749332,10014,803,370,1246,1673,1
17,77749332,77790135,9310,613,287,1246,1540,1
17,77790135,78316179,9782,606,292,1246,1591,1
17,78316179,78916128,8580,425,221,1246,1400,1
17,78916128,79517183,9898,761,401,1246,1642,1
17,79517183,80118168,10077,1029,542,1246,1654,1
17,80118168,80685436,9495,946,490,1246,1536,1
18,33183,668465,5337,191,97,1246,856,0
18,668465,1211160,8163,486,242,1246,1331,0
18,1211160,1731457,8533,528,259,1246,1396,0
18,1731457,1734851,8253,508,247,1246,1355,0
18,1734851,2272498,9297,599,288,1246,1532,2
18,2272498,2788323,7652,305,154,1246,1231,2
18,2788323,3062917,7372,278,134,1246,1171,2
18,3062917,3658838,7577,291,145,1246,1244,2
